word,start,end,sentence,sense,pos_tag
variety,53,60,must be some other old stuff we could turn into some variety of spectacle,3,NN
variety,34,41,their hand come together and some variety of exchange be make,3,NN
variety,52,59,well you put six match down like this make a little variety of circle with them,3,NN
variety,86,93,here be my enemy shelter they who have wrong my father 109 p110 rob me cast me out to variety with bandit and dwell in camp a man without a city when such a city as this be mine by inheritance,3,NN
variety,3,10,he variety through the effect and amidst the clothing and supply discover the leather pouch contain ulrich 's remain,3,VBZ
variety,60,67,// the point of don quixote y sancho panza be that it ' s a variety of culmination point -- a symbol of what daumier have fight for and experience,3,NN
variety,42,49,but this leave the door wide open for all variety of attacks-a massive bomb campaign could certainly be carry out within two month,3,NN
variety,153,160,it be believe up to about a hundred year ago that few people except aristocrat and the wealthy commoner have sufficient intelligence to benefit from the variety of education give to the upper class of society,3,NN
variety,105,112,once the pancommunications network have only be responsible for rout transmission between settlement and variety out discrepancy due to time dilation,3,NN
variety,82,89,see the perfect description of political correctness in volume ii chapter vi what variety of despotism democratic nation have to fear,3,NN
variety,114,121,i have see my mother in her studio just before she come out to join us for an evening slick her eyebrow with some variety of cream and lightly redden her cheek and finger-tousle her hair before the old seashell mirror that hang beside the studio door,3,NN
variety,18,25,it contain neatly variety supply of rubber band paper clip of various size white scratch pad a box of loose sheet head from the office of graham crombie surely miss parkinson do n't expect him to go through the paper clip and discard the one that be spring,3,JJ
variety,7,14,in the variety room tasha be stand there look like she have forget something,3,NN
variety,40,47,it be i see a dried yellow fruit of the variety i have try once at home,3,NN
variety,53,60,several block ahead he could see a boulevard of some variety car pass a cruise cab,3,NN
variety,64,71,as i be clean the garage a haven and a final rest place for all variety of animal during the winter month i accidentally uncover a mouse in the middle of give birth,3,NN
variety,18,25,we do n't do that variety of thing,3,NN
variety,20,27,people have trouble variety out the kid ' stuff at <nul>,3,NN
variety,279,286,no sky burial no be gently lay to rest on a mountaintop or a roof with bird come to peck your flesh off and then when only your bone be leave have your love one grind them up into bone meal and roll it into little ball and put those out for the bird too-so piece by piece you be variety of return to the air,3,NN
variety,127,134,and conserve food particularly but of course by no mean only those conserve in sugar food in can bottle and package of various variety and substance both hard and soft solid and liquid,3,NN
variety,97,104,// at lunch as the waiter pour milkshake into stem glass with a flourish miss judith explain all variety of social subtlety that gentleman be supposed to bob up in their seat when a lady sit down that you break your roll a little piece at a time that you wait for,3,NN
variety,72,79,never again she think be i go to let somebody look at me like i be some variety of underling without spit in her face,3,NN
