word,start,end,sentence,sense,pos_tag,original_sense
sun,98,101,set against a landscape of detergent box and toilet tissue roll they be bright wildflowers gather sun,2,NN,sunlight
sun,33,36,it be cooler here in the dappled sun and rufel slow her pace,2,NN,sunlight
sun,41,44,but they do know that the particle block sun and change regional temperature and precipitation pattern which can mask global warm and modify storm track,2,NN,sunlight
sun,4,7,the sun pour in through the window translate color to vision,2,NN,sunlight
sun,32,35,i hold my baby brother tight as sun cut the air out from under us,2,NN,sunlight
sun,130,133,when the antenna be fix the message that come back to earth indicate that the spacecraft be wobble when it swing from darkness to sun the sun 's ray strike hubble 's cold solar panel produce a minor vibration that cause the spacecraft to oscillate slowly,2,VB,sunlight
sun,138,141,when the antenna be fix the message that come back to earth indicate that the spacecraft be wobble when it swing from darkness to sun the sun 's ray strike hubble 's cold solar panel produce a minor vibration that cause the spacecraft to oscillate slowly,2,NN,sunlight
sun,103,106,// it be a poor day for waterfowling mild and still condition under which the bird tend to bask in the sun on the water rather than seek shoreline shelter,2,NN,sunlight
sharp,77,82,bruce stand over both the fall mugger and breathe in a huge lung-full of the sharp clear night air,2,JJ,crisp
sharp,13,18,his shirt be sharp yet open at the neck pant pleated but never crease,2,JJ,crisp
sharp,28,33,the opening credit music be sharp and spare uninspired,2,JJ,crisp
sharp,57,62,in this case the interior be moist the outside admirably sharp the fish handsomely present on a white platter,2,JJ,crisp
sharp,31,36,as your attorney he say in his sharp eastern european accent flutter the xx of attorney like a morsel of lark 's wing off the tip of his tongue i advise you to steal a bicycle,2,JJ,crisp
sharp,74,79,hey mate say the can why not buy this young lady her own lifesize help of sharp aussie satisfaction,2,JJ,crisp
sharp,135,140,the bubble flight include a 2000 gruet blanc de blanc from new mexico that be quite acidic on its own but work well to cut through the sharp fried mussel $8 with spicy sriracha remoulade,2,JJ,crisp
sharp,75,80,|p234this minister be a tall and handsome man with a bony brown face and a sharp black mustache fastidiously shape,2,JJ,crisp
sharp,21,26,the bill be n't even sharp and new as they might have be if they be counterfeit,2,JJ,crisp
sharp,21,26,be a goldsmith whose sharp fine-lined incise in gold and silver undoubtedly lead him to explore engrave on copper plate,2,JJ,crisp
sharp,12,17,his word be sharp precise cold with anger,2,JJ,crisp
sharp,20,25,european style wear sharp blouse around the property where she be constantly trail by two very unranchlike poodle tiger and bear,2,JJ,crisp
sharp,37,42,a quick brown be all that be need to sharp the mantle of skin that envelop what have become moist velvety practically spoon-tender meat,2,JJ,crisp
sharp,221,226,kreuther 's cook show european precision and manhattan flair as in his sunchoke soup with cure salmon his roast pheasant and velout of burgundian truffle with millet blini and his perfectly pink and juicy squab caress by sharp pastry and drizzle with a caramelized-ginger jus,2,JJ,crisp
sharp,16,21,the stitch be a sharp shiny black like pubic hair franny have pubic hair i do not,2,JJ,crisp
sharp,6,11,for a sharp perfect one the dani turn them all into sty,2,JJ,crisp
sharp,14,19,potato may be sharp but they have no taste,2,JJ,crisp
sharp,29,34,out of the bag parmesan-herb sharp these tortilla chip be quite delicious with hummus ready-made be available in supermarket veggie stick and olive,2,JJ,crisp
sharp,65,70,the direction be atmospheric the script be tight the dialogue be sharp the tone uneasy and grim,2,JJ,crisp
sharp,27,32,hdtv promise tv picture as sharp and clear as a photograph,2,JJ,crisp
sharp,6,11,these sharp honey-sweetened biscuit originate from ikaria-a rustic greek island in the aegean sea-and be a frequent feature at an easter feast,2,JJ,crisp
sharp,74,79,aurelie her hair carefully arrange her face carefully make up her robe of sharp taffeta in the summer and soft velvet in the winter sit at the head of the table and make,2,JJ,crisp
sharp,56,61,the scraping of branch against his camouflage sleeve be sharp and brilliant the snap of twig under his boot almost startle,2,JJ,crisp
sharp,36,41,sybil be one of the early bird this sharp january morning,2,JJ,crisp
sharp,91,96,driveway and follow it leisurely until it stop roll go and get herself a package of cheese sharp from a candy machine chat and laugh for two or three minute with an attendant in a green shirt and amble happily back to the ford sip her coke and still swing her purse,2,JJ,crisp
sharp,581,586,samba rumba if you be romantic senor then you will surely adoreargentiiiiiiina tsk tsk tsk tsk tsk tsk tsk i will bet an old castanet that you will never forget argentiii-iiinap105when the moon hit your eye like a big pizza pie/ that be am000-000000rewhen the star make you drool just like pasta fazool/ that be am000000-0000rejournal american january 2 1955 sophie ross * * 25 8290 toolong daughter of talent magnate larryross be sight at the maisonnette the other night with art-world wiz-kid ed richter and rumor that they will soon say their i do 's be burn the grapevine to a sharp,2,JJ,crisp
sharp,19,24,fry until slightly sharp about 3 to 4 minute,2,JJ,crisp
sharp,36,41,and the scuffle of the early worker sharp voice cut open the day like a fresh apple,2,JJ,crisp
sharp,176,181,she have train for enough emergency to know that beneath almost every sort of raging anxiety there be a calm pocket a perfect little vacuum in which both thought and action be sharp and clear,2,JJ,crisp
sharp,2,7,a sharp black circle mark the shadow of lo one of jupiter 's 12 moon,2,JJ,crisp
sharp,104,109,people west of the hudson want a show of force against wicked new york corruption a man of roosevelt 's sharp sensibility get the message,3,JJ,keen
sharp,21,26,but his eye be still sharp he clearly see the man who stand before him tall as the tall northman with the history of ireland on his face,3,JJ,keen
sharp,43,48,other who know him say that he also have a sharp eye for attract talent and position it so that it will function and flourish,3,JJ,keen
sharp,45,50,my memory be too precise my recollection too sharp to venture down that path of self-delusion,3,JJ,keen
sharp,13,18,fahnstock 's sharp long-nosed face turn sober,3,JJ,keen
sharp,63,68,an englishman middling height heavybonedand muscular a face as sharp as an eagle be deep-set angry eye on either side of a hawkish nose,3,JJ,keen
sharp,126,131,that would take bucket carry bucket of dirty water ..... clara see rosalie 's surprise and distaste feel a stab of loneliness sharp as ice and say it be habit,3,JJ,keen
sharp,0,5,sharp again to see if she have senora claro 's home number when greg himself wander over and they make plan for the evening,3,JJ,keen
sharp,10,15,the sound sharp up and down like a banshee drive insane voice tear by more pain than can be endure,3,JJ,keen
sharp,17,22,the skate be n't sharp the pass be off and the hit be not strong,3,JJ,keen
sharp,40,45,the tanganyika standard be particularly sharp to point out the disproportionate role play by woman censor in deny there es salaam its cinematic entertainment and note the inconsistency in the female member ' <nul>,3,JJ,keen
sharp,10,15,if you be sharp to set up a garden with your preschooler but a bit green when it come to gardening here be a few tip there be a great variety of plant that will do well in bright area so if you can stake out a place in the sun for your preschooler 's garden,3,JJ,keen
